book_id,chunk_id,experiment
42099,465,"But, after dodging from one stanchion to another, using even the sky-lights for concealment, they succeeded in reaching the main-deck, where they were safe. Frank ran into the turret, while Mr. Martin and the quarter-master dived down the hatchway, and ran up into the pilot-house.

 ""Turn out, you first division, and cast loose that No. 2 gun,"" shouted Frank, as he reached the gun-deck, where the crew were still sleeping soundly in their hammocks. ""Turn out lively, lads. ""

"
42099,466,"""

 The men at once sprang out of their comfortable beds, and, as soon as the deck was cleared of the hammocks, the gun was cast loose. A moment afterward, a hundred-pound shot plunged into the battery, raising a cloud of dust; but the rebels had seen the flash of the gun in time to throw themselves behind the embankment and escape.

 ""On deck, there,"" shouted the captain, through the trumpet. ""That was very well done."
42099,467,"""That was very well done. Try them again, and fire a little higher, and a trifle further to the left. ""

""Very good, sir,"" shouted Frank, in reply; and the gun was again pointed, and another breach was made in the battery, but a loud, derisive shout was sent back in reply, showing that the shot had been without effect.

 For nearly an hour the fight was kept up, Frank using his gun as rapidly as possible, and the rebels replying with their bullets, which rattled harmlessly against the Trenton's iron mail, until the captain, finding that it was impossible to dislodge them, gave the order to cease firing.

 As soon as Frank had seen the gun secured, he left the deck and went into the ward-room."
42099,468,"As soon as Frank had seen the gun secured, he left the deck and went into the ward-room. It was filled with officers, who had been awakened by the firing, and were engaged in an animated conversation on the probabilities of having breakfast.

 ""If the rebels continue to shoot at us, I don't know what you can do, gentlemen,"" said the caterer. ""You know that the galley is on deck, and I can't send the cook up there, where he will be in danger of his life. When you get hungry you will find plenty of hard-tack and pickles in the paymaster's store-rooms."
42099,469,"When you get hungry you will find plenty of hard-tack and pickles in the paymaster's store-rooms. ""

""O no,"" said the executive officer, ""I am not going without my breakfast. There's no danger.""

 ""If you will go on deck, and remain there five minutes,"" said the caterer, ""I'll agree to cook some breakfast for you. ""

"
42099,470,"""

 The proposition was accepted by the executive officer, and the two men went on deck, and walked toward the galley. They reached it in safety, when the executive said, triumphantly:

""What do you think now? I told you there was no danger.""

 A loud crash cut short his words, and a bullet entered the galley, and glancing from the stove, struck the opposite bulk-head, where it remained firmly embedded in the wood.

"
42099,471,"A loud crash cut short his words, and a bullet entered the galley, and glancing from the stove, struck the opposite bulk-head, where it remained firmly embedded in the wood.

 ""That will do, I guess,"" said the executive, hastily retreating toward the hatchway. ""You needn't mind about sending the boys up here to cook breakfast. ""

 The two officers made the best of their way back to the ward-room, where they enjoyed a very good meal on some provisions that had been brought up out of the paymaster's store-rooms."
42099,472,"The two officers made the best of their way back to the ward-room, where they enjoyed a very good meal on some provisions that had been brought up out of the paymaster's store-rooms. They then went into the pilot-house to watch the movements of the rebels in the battery. The latter, finding that their fire was no longer returned, took no precautions to conceal themselves, but arose to their full height when they fired their muskets, and even stood on the battery, waving their hats, as if inviting a shot. Frank watched them until he could stand it no longer, and then ran down below, to ask the captain's permission to return the fire.

 ""Look out there!"""
42099,473,"""Look out there!"" exclaimed that gentleman, as Frank entered the cabin. ""The first thing you know""----

He was interrupted by the report of a musket, so loud that it seemed scarcely a stone's throw distant. A bullet came whistling into one of the ports, barely missing Frank, and lodged in the captain's pantry, where a crashing among the crockery told that the ball had not been altogether thrown away. Another shot followed close after it, but Frank had dodged behind the bulk-head, and was safe.

"
42099,474,"Another shot followed close after it, but Frank had dodged behind the bulk-head, and was safe.

 The captain was emphatically in a state of siege. His cabin was in the extreme after-part of the vessel, and in it were two port-holes, which were open. Two sharp-shooters had taken up a position on the bank, where they could see into the cabin, and had compelled the captain to leave the desk where he had been writing, and take refuge behind the bulk-head. He was taking matters very coolly, however, being stretched out on a sofa, engaged in reading a newspaper.

"
42099,475,"He was taking matters very coolly, however, being stretched out on a sofa, engaged in reading a newspaper.

 ""Mr. Nelson,"" said he, with a laugh, ""if many more of you officers enter this cabin, I shall be a ruined man. Every shot that comes in here goes slap into that pantry, and I don't suppose I have a whole piece of crockery left. What did you wish? ""

""I came, sir, to ask permission to take one of your Spencer rifles,"" answered Frank."
42099,476,"""

""I came, sir, to ask permission to take one of your Spencer rifles,"" answered Frank. ""I believe I can drive those rascals away from there,"" he added, glancing through the port.

 ""Very well, you may try. But I don't bother my head about them. They can't shoot through this bulk head, that's certain."
42099,477,"They can't shoot through this bulk head, that's certain. However, it makes me feel rather uncomfortable to know that I can't get out of here without running the risk of being shot;"" and the captain stretched himself on the sofa again, and resumed his reading.

 After considerable dodging, during which two more bullets were lodged in the captain's pantry, to the no small disgust of that gentleman, Frank succeeded in securing a rifle and cartridge-box from one of the racks in the cabin, and concealing himself behind the bulk-head, thrust his gun carefully out of the port, and waited for a shot.

 The bank was scarcely fifty feet distant, but for a long time not a rebel showed himself, and Frank had about come to the conclusion that they had given up the fight, when he noticed a small gully, scarcely a foot wide, that ran down to the water's edge, and in that gully he saw the top of a head, and afterward discerned a pair of eyes that were looking straight into the port. It was a small mark to shoot at, but Frank had killed squirrels at that distance many a time; so, carefully raising his rifle, he took a quick aim, and fired, confident that there was one rebel less in the world."
42099,478,"It was a small mark to shoot at, but Frank had killed squirrels at that distance many a time; so, carefully raising his rifle, he took a quick aim, and fired, confident that there was one rebel less in the world. The ball landed in the bank, and raised a cloud of dust that for a moment concealed the effect of the shot; but it had scarcely cleared away, when a puff of smoke arose from the gully, and another bullet whizzed past Frank's head, and landed among the captain's crockery, showing that the rebel still maintained his position. Frank cautiously looked out, and saw the rebel hastily reloading his gun; but, before he could give him another shot, the deadly rifle was thrust over the bank, in readiness for another trial.

 ""O, I'm here yet, Yank!"" shouted the rebel, as he saw Frank regarding him as if he could scarcely believe his eyes. ""I'm here!"
42099,479,"""I'm here! and you want to keep close, or down comes your meat-house. This 'ere rifle shoots right smart. ""

As he ceased speaking, Frank again fired at him, but with no better success than before, for the rebel answered the shot, and dodged back into the gully to reload. For two hours this singular contest was maintained, and Frank was both astonished and provoked at his poor workmanship; still he would have continued the fight, had not the rebel coolly announced--""It's grub-time, Yank."
42099,480,"For two hours this singular contest was maintained, and Frank was both astonished and provoked at his poor workmanship; still he would have continued the fight, had not the rebel coolly announced--""It's grub-time, Yank. We'll try it again this afternoon. ""

 The fellow's impudence was a source of a great deal of merriment on the part of the captain, who laughed heartily at his remarks, and forgot the loss he had sustained in his crockery.

 ""Captain,"" said Frank, as soon as he was certain that the rebel had gone, ""it's a good time to close those ports now."
42099,481,"""Captain,"" said Frank, as soon as he was certain that the rebel had gone, ""it's a good time to close those ports now. ""

""Don't go near them. I won't trust the villains. Tell the officers that they are at liberty to return the fire, but that they must not waste too much ammunition. ""

Frank went into the ward-room, and, after delivering the captain's order, deposited his gun in the corner."
42099,482,"""

Frank went into the ward-room, and, after delivering the captain's order, deposited his gun in the corner. While making a hearty dinner on hard-tack and salt pork, he related the incidents of his fight with the rebel, which was listened to with interest by all the officers present. After finishing his meal he went on deck to get a letter which he had commenced writing to his cousin, intending, as soon as the firing recommenced, to renew the battle. Not a shot had been fired since the rebel left the gully, and when Frank walked across the deck and entered his room, not a rebel was in sight. He took the letter from his trunk, and was preparing to return below, when a bullet crashed through the bulk-head, and, striking his wash-bowl, shivered it into fragments."
42099,483,"He took the letter from his trunk, and was preparing to return below, when a bullet crashed through the bulk-head, and, striking his wash-bowl, shivered it into fragments. This seemed to be a signal for a renewal of the fight, for the bullets whistled over the ship in a perfect shower. Frank sprang to his feet, and waited rather impatiently for an opportunity to make his way below; but none offered. As he opened the door of his room, he heard a sharp report, that he could easily distinguish from the rest, accompanied by a familiar whistle, and a bullet, which seemed to come from the stern of the vessel, sped past him, striking the pilot-house, and glancing upward with a loud shriek; at the same instant several more from the battery whistled by, too close for comfort.

 It was evident that the rebels had seen him enter his room, and knowing that his only chance for escape was across the deck, had determined to keep him a close prisoner."
42099,484,"It was evident that the rebels had seen him enter his room, and knowing that his only chance for escape was across the deck, had determined to keep him a close prisoner. But why did they not fire through the bulk-head? Perhaps they thought that it, like the rest of the ship, was iron-clad, and preferred waiting for him to come out, rather than to waste their lead. But Frank, who knew that the sides of his room were only thin boards, which could afford him no protection whatever from the bullets of his enemies, was not blessed with the most comfortable thoughts. To go out was almost certain death, for, although he might escape the bullets of the rebels in the battery, there was his rival of the morning in the gully, who handled his rifle with remarkable skill."
42099,485,"To go out was almost certain death, for, although he might escape the bullets of the rebels in the battery, there was his rival of the morning in the gully, who handled his rifle with remarkable skill. To remain was hardly less dangerous, for a bullet might at any time enter his room and put an end to his existence.

 ""Well, I'm in a nice fix,"" he soliloquized; ""I've often heard of treeing bears, raccoons, and other animals, but I never before heard of an officer being treed in his own room, and on board his own ship. I don't like to go out on deck, and have those bullets whizzing by my head and calling me 'cousin;' besides, I shall certainly be shot, for there's that fellow in the gully, and I know he's an excellent marksman. I've got to stay here for awhile, that's evident."
42099,486,"I've got to stay here for awhile, that's evident. If I ever get out, I'll make somebody sweat for this. I wish I had my gun; but, as I am here unarmed, I must find some kind of a protection."" So saying, he snatched the mattresses from the beds, and, lying on the floor, placed one on each side of him as a barricade. He remained in this position until almost night, the bullets all the while shrieking over the deck, and making music most unpleasant to his ears."
42099,487,"He remained in this position until almost night, the bullets all the while shrieking over the deck, and making music most unpleasant to his ears. At length the firing began to slacken, and Frank determined to make another effort to get below. It was not a long distance to the gangway that led to the main-deck, but there was that fellow in the gully who still maintained the fight, as an occasional crash in the pantry proved, and Frank had a wholesome fear of him. He resolved, however, to make the attempt, and, waiting until the rebel had fired his gun, he threw open the door, when a few hasty steps carried him below. He heard a loud shout as he ran, and knew that the rebel had seen him.

"
42099,488,"He heard a loud shout as he ran, and knew that the rebel had seen him.

 At dark the firing ceased altogether; and after supper--the only cooked meal they had during the day--the officers assembled on deck to enjoy the cool breeze, for the heat below had been almost intolerable. It was late when they retired, but it is needless to say that those who had rooms on the quarter-deck slept in the mess-rooms.

 The next morning, just as every one had expected, the firing was again renewed by the rebels in the battery, and it was at once answered by some of the younger officers of the ship, who cracked away, whether an enemy was in sight or not. Frank had not been able to get the thought of that rebel sharp-shooter out of his mind."
42099,489,"Frank had not been able to get the thought of that rebel sharp-shooter out of his mind. The audacity he had displayed in taking up a position so close to the vessel, and the skill with which he handled his rifle, excited his admiration, and he determined that, should he again take up the same position, he would renew his attempt to dislodge him. He, however, took no part in the fight until he came off watch at noon. He then provided himself with a rifle, and, after considerable trouble, succeeded in getting into the wheel-house, the lower part of which, being built of thick timbers, would easily resist a bullet, and here he settled down, determined to fight his enemy as long as he had a charge of powder left.

 The rebel was in his old position, concealed as usual, and, as the cabin ports had been closed, he was directing his fire toward the pilot-house."
42099,490,"The rebel was in his old position, concealed as usual, and, as the cabin ports had been closed, he was directing his fire toward the pilot-house. He was, of course, not aware that Frank had changed his base of operations; but he did not long remain ignorant of the fact, for the latter commenced the fight without ceremony.

 As nearly every officer on board the vessel was engaged in fighting the rebels, the one in question could not determine whence the shot came. He drew back for a moment, and then thrust his head carefully out, to reconnoiter. Frank, who could fire seven shots without stopping to reload, was ready for him, and another bullet sped toward the mark, but, as usual, with no more effect than throwing up a cloud of dust."
42099,491,"Frank, who could fire seven shots without stopping to reload, was ready for him, and another bullet sped toward the mark, but, as usual, with no more effect than throwing up a cloud of dust. This time, however, the rebel saw where it came from, and a moment afterward a ball was buried in the thick timbers, scarcely an inch from the place where Frank was cautiously looking out, watching the motions of his rival.

 From his new position, Frank found that the rebel, after he had fired his gun, was obliged to turn over on his back to reload, and he determined that, if he could not dislodge him, he would at least put it out of his power to do any further mischief. So, when the rebel exposed his arm, as he was in the act of ramming down the charge, he fired at him again. The latter, ignorant of the fact that his opponent had a seven-shooter, now redoubled his efforts, and made all haste to reload his gun; but again did a bullet strike in the bank close beside him, and cover him with a shower of dust."
42099,492,"The latter, ignorant of the fact that his opponent had a seven-shooter, now redoubled his efforts, and made all haste to reload his gun; but again did a bullet strike in the bank close beside him, and cover him with a shower of dust. This seemed to puzzle the rebel, for he raised his head and gazed intently toward the place where his enemy was concealed. That move was fatal to him. Scarcely three inches of his head was exposed; but the bullet went straight to the mark--the rebel rolled down the bank, and the deadly rifle fell from his hands.




 CHAPTER XVII.

"
42099,493,"CHAPTER XVII.

 The Smugglers' Cave--Conclusion.


 ""Tom,"" said Frank, addressing himself to the quarter-master, as the two were standing their watch that evening, ""how came you to go to sea? ""

""I was born a sailor, sir,"" answered the man. ""My father, and my grandfather before him, followed the sea for a livelihood."
42099,494,"""My father, and my grandfather before him, followed the sea for a livelihood. They were smugglers, living among the rocks and crags on the southern coast of England.

 ""My home was not such a one as would have suited you, sir; but it was a pleasant place to me, and I often look back to the days of my boyhood, although passed amid scenes of danger, as the happiest ones of my life. Our house, as we called it, was a cave in the side of a high mountain, at the foot of which was a long, narrow, and rocky passage, that led to the ocean. At the end of this passage, next to the mountain, was a small but deep bay, where a vessel could ride at anchor in safety without being seen by any one outside."
42099,495,"At the end of this passage, next to the mountain, was a small but deep bay, where a vessel could ride at anchor in safety without being seen by any one outside. In front of the cave was a small grass plot, which overlooked a vast extent of sea and land, and from which the distant shores of France could be seen. This was my post, where I sat many a night, watching for the return of my father, who was the captain of the smugglers. It was my business to watch for revenue-cutters, and to give the signal of danger in case any appeared off the coast at the time father was expected to return.

 ""It would have been a lonely watch in that cave for one who was not accustomed to it, for I never had a companion; but, having been brought up to that kind of a life, I was never at a loss to know how to pass away the time."
42099,496,"""It would have been a lonely watch in that cave for one who was not accustomed to it, for I never had a companion; but, having been brought up to that kind of a life, I was never at a loss to know how to pass away the time. The fishing in the basin was excellent, and I had a small boat, the exact model of my father's little schooner, with which I sometimes amused myself for hours together in running in and out of the channel, which, owing to its rocky nature, was very difficult of passage. It was here that the cutters were always given the slip. Father never approached the coast except during the night, and many a time have I seen the swift little schooner come bounding over the waves, with every stitch of her canvas stretched, followed close in her wake by a cutter. The latter would be certain of his prize when he saw the schooner heading straight toward the rocks; but, the first thing he knew, the smuggler would be out of sight in the channel."
42099,497,"The latter would be certain of his prize when he saw the schooner heading straight toward the rocks; but, the first thing he knew, the smuggler would be out of sight in the channel. No light was necessary, for father knew every inch of the ground, and before the man-o'-war could lower his boats and discover the place where his prize had so mysteriously disappeared, father would have his goods landed, and, ere the cutter was aware of it, he would run out of the channel under his very nose, and make all sail for France. No one outside of the band was ever known to enter the channel; for, even in broad daylight, a person would have declined making the trial, as the waves dashed and roared among the rocks in a manner that seemed to threaten destruction to any thing that came within their reach.

 ""The schooner was several times overhauled and boarded while at sea, but father never lost a cargo."
42099,498,"""The schooner was several times overhauled and boarded while at sea, but father never lost a cargo. He always succeeded in fooling the revenue chaps in some manner. I remember one time in particular, when I made a trip on board the schooner as mate. We made the run in our usual time, easily eluding the cutters that were watching us, and arrived off the coast of France with every thing in order. One dark night we landed our goods, and, after receiving our money, we ran down to a little town, to purchase some necessary articles, and to take in our return supply."
42099,499,"One dark night we landed our goods, and, after receiving our money, we ran down to a little town, to purchase some necessary articles, and to take in our return supply. A lot of jabbering French policemen sprang on board of us, almost before we had touched the wharf, and commenced rummaging the hold; but they, of course, went away disappointed in their hopes of finding something to condemn us. We lay in port alongside of a little Dutch trading vessel, that was our exact model and build in every particular, until night, when we received our goods, ran by the police, and stood out to sea. We got along nicely until just before daylight, when an 'Irish-man's hurricane,' as we call a calm, set in, accompanied by a heavy fog, and we lay motionless on the water, with the sails flapping idly against the masts. It was provoking, and a more uneasy set of men than that schooner's crew I never saw."
42099,500,"It was provoking, and a more uneasy set of men than that schooner's crew I never saw. We remained becalmed for nearly an hour, anxiously waiting for the wind to spring up, when I happened to step for'ard, and heard a noise like the washing of the waves against the side of a vessel. I hastily ran aft and reported the matter to father, who silently stationed his men, and walked for'ard, with his speaking-trumpet in his hand, while we stood at our posts, almost fearing to breathe, lest it should be heard on board of the strange vessel, which was still concealed from our view by the thick fog.

 ""At length, to our inexpressible relief, we felt a puff of wind; then came another and another, each one increasing in force, until the sails began to draw, and the schooner commenced moving slowly through the water. We stood off on the starboard tack, intending to give our invisible neighbor a wide berth; but he had also caught the wind, and we could hear him moving along almost in front of us."
42099,501,"We stood off on the starboard tack, intending to give our invisible neighbor a wide berth; but he had also caught the wind, and we could hear him moving along almost in front of us. At length the fog lifted a little, and we saw a large revenue-cutter standing directly across our bows, scarcely a cable's length distant. We luffed, to allow him to pass, when a hail came from his deck:

""'Schooner ahoy!'

""'Yah,' shouted father through his trumpet.

 ""'What schooner is that?'

""'Dis? Dis is my schooner."
42099,502,"Dis is my schooner. You know it.'

 ""We all held our breath in suspense, wondering what would be the result of this strange answer, when we distinctly heard the voice say:

""'It's that rascally Dutchman again.' Then, in a louder tone, came the question, 'Did you keep a good look-out for that smuggler, as we requested?'

""'Yah! But I haven't saw him.'

"
42099,503,"But I haven't saw him.'

 ""'O, shiver your ugly figure-head,' was the answer. 'I've a good notion to put a six-pound shot into you, you wooden-headed sour-krout eater. This makes twice that we have been fooled by you. Now off you go, and don't you cross our hawse again.'

"
42099,504,"Now off you go, and don't you cross our hawse again.'

 ""Father made no reply, and the cutter put her helm down, and started off. We passed under her stern, and in a few moments she disappeared in the fog. The next night we entered the channel, and landed our goods in safety. We afterward learned that the cutter, which had been closely watching our movements, had boarded the Dutch schooner, (which I have before mentioned, and which sailed about two hours in advance of us,) and so certain were they that they had at last gobbled the smuggler, that they seized the vessel, and unceremoniously slapped the captain and his crew in double irons."
42099,505,"We afterward learned that the cutter, which had been closely watching our movements, had boarded the Dutch schooner, (which I have before mentioned, and which sailed about two hours in advance of us,) and so certain were they that they had at last gobbled the smuggler, that they seized the vessel, and unceremoniously slapped the captain and his crew in double irons. The skipper was so terrified that he forgot his English, and jabbered away in Dutch; and it was not until the ship's papers had been overhauled, that the cutter discovered her mistake. When the revenue fellows ran foul of us, they were again deceived by the resemblance between the two vessels, and the manner in which father had imitated the Dutch skipper's language. About a year after that we had a stopper put on our operations, by one of our own men.

 ""The cave had two entrances--one by a rope ladder from the basin below, which we could draw up in times of danger, and the other by a path through the mountains, which was known only to a few of the band whom father thought he could trust."
42099,506,"""The cave had two entrances--one by a rope ladder from the basin below, which we could draw up in times of danger, and the other by a path through the mountains, which was known only to a few of the band whom father thought he could trust. But his confidence was abused. There is a black sheep in every flock, and we had one among us--a man who, tempted by the offer of reward that was held out for our apprehension, betrayed us, and broke up our harboring-place.

 ""It was this man's business to go to Bath, a small town about two miles from the cave, to dispose of our goods to the merchants in that place, and receive the funds. Young as I was, I almost knew that the fellow would one day get us into trouble."
42099,507,"Young as I was, I almost knew that the fellow would one day get us into trouble. He was a short, powerfully-built man, with a most villainous countenance. He was always silent and morose; could not bear to have you look him in the eye; in short, he was just the man that I would have picked out from among a hundred as a traitor. Father seemed to repose entire confidence in him, and always asked his advice in times of danger; but, as much as I respected his judgment, I could not conquer the feeling with which I had always regarded the man, and I was constantly on the watch.

 ""One night the schooner sailed as usual, but this man, under pretense of sickness, remained behind, with instructions from father, in case he got better, to go to the village and collect some money due him for goods.

"
42099,508,"""One night the schooner sailed as usual, but this man, under pretense of sickness, remained behind, with instructions from father, in case he got better, to go to the village and collect some money due him for goods.

 ""'All right,' answered the mate; 'I'll attend to it.' Then, as soon as father had got out of hearing, he muttered, 'I'll collect something for you that you won't expect.'

 ""As soon as the schooner had cleared the channel, and was fairly out to sea, the rapidity with which that man got well was astonishing. He staid about the cave all day, scarcely saying a word to me, and at night departed by the secret path for the village."
42099,509,"He staid about the cave all day, scarcely saying a word to me, and at night departed by the secret path for the village. I was very uneasy, for a dread of impending evil constantly pressed upon me, and I determined to watch the path, and be ready for any emergency.

 ""On the cliff, at the entrance of the channel that led to the bay, was a pile of dry wood, that was to be lighted in case of danger. This I replenished, placing materials for striking a light close at hand, and then returned to the cave to keep watch of the path.

 ""Two days passed without the occurrence of any thing unusual, and the night came on which the schooner was expected to return."
42099,510,"""Two days passed without the occurrence of any thing unusual, and the night came on which the schooner was expected to return. I divided my attention between the secret path and the offing, and at length a blue light, moving up and down in the darkness, told me that the schooner was approaching. I answered the signal, and stood peering through the darkness to get a glimpse of the approaching vessel, when I heard a rustling behind me, and looking down the path I discovered, to my dismay, a party of armed men approaching, headed by the traitor, who said, in a low voice:

""'It's all right now. Catch that brat before he has time to light the signal of danger, and let the schooner once get into the channel, and we have got them fast.'

 ""The person spoken of as 'that brat' was myself, and I knew that the salvation of the schooner depended upon my exertions."
42099,511,"""The person spoken of as 'that brat' was myself, and I knew that the salvation of the schooner depended upon my exertions. In an instant I had determined upon my course, and, springing from the cave, I ran toward the rope ladder that led to the basin below, and commenced descending. A moment afterward the mouth of the cave was filled by the burly form of the traitor, who exclaimed:

""'There he is--shoot him!' and, suiting the action to the word, he leveled his pistol and fired. I felt a sharp pain shoot through my shoulder; a faintness seized upon me, and, being unable longer to retain my hold upon the ladder, I disappeared in the basin."
42099,512,"I felt a sharp pain shoot through my shoulder; a faintness seized upon me, and, being unable longer to retain my hold upon the ladder, I disappeared in the basin. My sudden immersion in the cold water revived me, and, being an excellent swimmer, I struck out, intending to climb the cliff on the opposite side, and fire the pile. I exerted myself to the utmost, for I could see by the lights in the mouth of the cave that the traitor and his men were preparing to follow me; but, it seemed, in my hurry and excitement, that I scarcely moved through the water. At length, however, I reached the opposite shore, and after climbing the cliff, (which I did with the utmost difficulty, for my wounded arm was hanging almost useless at my side, and I had not stopped to look for the path,) I ran at the top of my speed toward the pile."
42099,513,"I ran at the top of my speed toward the pile. The schooner having seen my signal, and supposing, of course, that all was right, was still standing toward the mouth of the channel. A moment more, and I would have been too late.

 ""I had considerable difficulty in finding my flint, and then it seemed impossible to strike a light; but, just as the foremost of my pursuers reached the top of the cliff, I succeeded in catching a spark; in a moment more, the whole pile was in a blaze. I could not refrain from giving a shout of triumph as I saw the flames shooting upward toward the sky, lighting up the whole face of the rocks, until every object was as clearly defined as in broad daylight."
42099,514,"I could not refrain from giving a shout of triumph as I saw the flames shooting upward toward the sky, lighting up the whole face of the rocks, until every object was as clearly defined as in broad daylight. I heard an exclamation of surprise on board the schooner, followed by a few hastily-spoken orders; then I knew that I had succeeded, and the schooner was safe. But I was not a moment too soon, for the little vessel was rapidly nearing the mouth of the channel, and once enclosed by those rocky walls, once under the influence of those waves that dashed so madly over the rocks, retreat would have been impossible.

 ""I was allowed scarcely a moment to congratulate myself upon my success, for my pursuers, finding themselves foiled, determined to wreak their vengeance upon me. They could plainly see me by the light of the burning pile, and the quick discharge of half a dozen pistols sent the bullets thickly around me."
42099,515,"They could plainly see me by the light of the burning pile, and the quick discharge of half a dozen pistols sent the bullets thickly around me. It was death to remain where I was, so, taking a last look at the cave, I threw myself over the cliff, and struck out for the schooner.

 ""My father, having seen me when I took the leap, laid the schooner to, and lowered a boat to pick me up. I tell you, sir, I was a proud youngster when I stood on that deck, receiving the thanks and the congratulations of those I had saved. I forgot the pain of my wound, and the dangers from which I had escaped, in the joy I experienced at finding myself once more safe among my friends."
42099,516,"I forgot the pain of my wound, and the dangers from which I had escaped, in the joy I experienced at finding myself once more safe among my friends. ""

Their watch ending with Tom's interesting reminiscence, they then turned in for the night.

 The next morning the attack upon the bluffs was renewed, without resulting to the advantage of either side, and at night the vessels again withdrew, and retreated down the river. The Trenton returned to her old landing, and Frank, at his request, was again placed in command of one of the guns of the battery. But he was not destined to hold the position long, for, now that the ""beauties"" had dismounted that troublesome gun, General Sherman had advanced his works until he could go no further without getting into the enemy's line."
42099,517,"But he was not destined to hold the position long, for, now that the ""beauties"" had dismounted that troublesome gun, General Sherman had advanced his works until he could go no further without getting into the enemy's line. At length, one morning, a flag of truce was raised within their fortifications, and hostilities were at once suspended. Then came that celebrated interview between the generals, during which the soldiers on both sides clambered out of the rifle-pits, and conversed face to face with the men with whom they had so long been engaged in deadly conflict.

 ""How are you now, Johnny?"" inquired Frank, seating himself on one of the guns, and waving his hat to a rebel officer who stood in the rifle-pits, gazing at the battery with great interest. ""What does that flag of truce mean?"
42099,518,"""What does that flag of truce mean? Are you going to surrender?""

""Don't know,"" replied the rebel; ""but, I say, Yank, will you let a fellow come over there?""

""Certainly. Come on. ""

 The rebel accordingly laid aside his weapons, and walked over to the battery, where, after examining the guns very curiously, he entered into conversation with Frank, in the course of which he informed him that they were a ""played-out concern,"" and could not possibly hold out more than a week longer.

"
42099,519,"But they did not ""hold out"" so long; for, on the next day, the fourth of July, the victorious army entered the city, and raised the STARS AND STRIPES over the ""SEBASTOPOL OF THE REBELS. ""

Here we leave our hero, reposing before Vicksburg on his well-earned reputation as a gallant young officer, waiting to be ordered to new scenes of excitement and danger further down the Mississippi and up her tributary streams. Through these scenes we shall conduct our readers in a concluding volume, which will close Frank's career on our Western waters."
2524,0,"***  MY LADY LUDLOW ***




MY LADY LUDLOW

by Elizabeth Gaskell




CHAPTER I.


I am an old woman now, and things are very different to what they were in my youth. Then we, who travelled, travelled in coaches, carrying six inside, and making a two days' journey out of what people now go over in a couple of hours with a whizz and a flash, and a screaming whistle, enough to deafen one. Then letters came in but three times a week: indeed, in some places in Scotland where I have stayed when I was a girl, the post came in but once a month;-but letters were letters then; and we made great prizes of them, and read them and studied them like books. Now the post comes rattling in twice a day, bringing short jerky notes, some without beginning or end, but just a little sharp sentence, which well-bred folks would think too abrupt to be spoken. Well, well!"
2524,1,"Well, well! they may all be improvements,-I dare say they are; but you will never meet with a Lady Ludlow in these days.

 I will try and tell you about her. It is no story: it has, as I said, neither beginning, middle, nor end.

 My father was a poor clergyman with a large family."
2524,2,"My father was a poor clergyman with a large family. My mother was always said to have good blood in her veins; and when she wanted to maintain her position with the people she was thrown among,-principally rich democratic manufacturers, all for liberty and the French Revolution,-she would put on a pair of ruffles, trimmed with real old English point, very much darned to be sure,-but which could not be bought new for love or money, as the art of making it was lost years before. These ruffles showed, as she said, that her ancestors had been Somebodies, when the grandfathers of the rich folk, who now looked down upon her, had been Nobodies,-if, indeed, they had any grandfathers at all. I don't know whether any one out of our own family ever noticed these ruffles,-but we were all taught as children to feel rather proud when my mother put them on, and to hold up our heads as became the descendants of the lady who had first possessed the lace. Not but what my dear father often told us that pride was a great sin; we were never allowed to be proud of anything"
2524,3,"Not but what my dear father often told us that pride was a great sin; we were never allowed to be proud of anything but my mother's ruffles: and she was so innocently happy when she put them on,-often, poor dear creature, to a very worn and threadbare gown,-that I still think, even after all my experience of life, they were a blessing to the family. You will think that I am wandering away from my Lady Ludlow. Not at all. The Lady who had owned the lace, Ursula Hanbury, was a common ancestress of both my mother and my Lady Ludlow."
2524,4,"The Lady who had owned the lace, Ursula Hanbury, was a common ancestress of both my mother and my Lady Ludlow. And so it fell out, that when my poor father died, and my mother was sorely pressed to know what to do with her nine children, and looked far and wide for signs of willingness to help, Lady Ludlow sent her a letter, proffering aid and assistance. I see that letter now: a large sheet of thick yellow paper, with a straight broad margin left on the left-hand side of the delicate Italian writing,-writing which contained far more in the same space of paper than all the sloping, or masculine hand-writings of the present day. It was sealed with a coat-of-arms,-a lozenge,-for Lady Ludlow was a widow. My mother made us notice the motto, “Foy et Loy,” and told us where to look for the quarterings of the Hanbury arms before she opened the letter."
2524,5,"My mother made us notice the motto, “Foy et Loy,” and told us where to look for the quarterings of the Hanbury arms before she opened the letter. Indeed, I think she was rather afraid of what the contents might be; for, as I have said, in her anxious love for her fatherless children, she had written to many people upon whom, to tell truly, she had but little claim; and their cold, hard answers had many a time made her cry, when she thought none of us were looking. I do not even know if she had ever seen Lady Ludlow: all I knew of her was that she was a very grand lady, whose grandmother had been half-sister to my mother's great-grandmother; but of her character and circumstances I had heard nothing, and I doubt if my mother was acquainted with them.

 I looked over my mother's shoulder to read the letter; it began, “Dear Cousin Margaret Dawson,” and I think I felt hopeful from the moment I saw those words. She went on to say,-stay, I think I can remember the very words:

‘DEAR COUSIN MARGARET DAWSON,-I have been much grieved to hear of the loss you have sustained in the death of so good a husband, and so excellent a clergyman as I have always heard that my late cousin Richard was esteemed to be.'

"
